Name,AnimalType,SexuponOutcome,AgeuponOutcome,Breed,Color
Outros,Dog,Neutered Male,0.25,Outros,Tricolor
Outros,Cat,Neutered Male,0.1,Domestic Shorthair Mix,Orange Tabby
NA,Cat,Intact Male,0.0041095890411,Domestic Shorthair Mix,Black/White
Marley,Dog,Spayed Female,0.0205479452055,Labrador Retriever Mix,Outros
Outros,Dog,Neutered Male,0.4,Outros,Outros
Outros,Dog,Spayed Female,0.1,Chihuahua Shorthair Mix,Tricolor
Outros,Dog,Spayed Female,0.00821917808219,Anatol Shepherd Mix,Tan/White
Outros,Dog,Spayed Female,0.4,Australian Kelpie Mix,Outros
Outros,Dog,Neutered Male,0.25,Outros,White
Outros,Cat,Spayed Female,0.00821917808219,Domestic Shorthair Mix,Brown Tabby/White
Outros,Cat,Neutered Male,0.00821917808219,Domestic Shorthair Mix,Brown Tabby
Outros,Dog,Spayed Female,0.00821917808219,Outros,Black/White
NA,Cat,Intact Male,0.00821917808219,Domestic Shorthair Mix,Outros
Outros,Dog,Spayed Female,0.1,Outros,Outros
Outros,Dog,Neutered Male,0.1,Pit Bull Mix,Outros
Outros,Cat,Neutered Male,0.1,Domestic Shorthair Mix,Outros
NA,Cat,Intact Male,0.0164383561644,Domestic Shorthair Mix,Outros
Outros,Cat,Spayed Female,0.35,Domestic Shorthair Mix,Outros
Oreo,Cat,Neutered Male,0.6,Domestic Shorthair Mix,Black/White
Outros,Dog,Neutered Male,0.25,Rottweiler Mix,Outros
Oliver,Cat,Neutered Male,0.0164383561644,Domestic Shorthair Mix,Brown Tabby/White
Outros,Dog,Neutered Male,0.0123287671233,Pit Bull Mix,Outros
Outros,Dog,Spayed Female,0.0205479452055,Chihuahua Shorthair Mix,Outros
Outros,Dog,Neutered Male,0.2,Outros,Outros
Outros,Dog,Neutered Male,0.0452054794521,Outros,Brown/White
NA,Cat,Intact Female,0.15,Domestic Shorthair Mix,Brown Tabby
Outros,Cat,Neutered Male,0.00821917808219,Domestic Medium Hair Mix,Outros
Outros,Cat,Intact Male,0.00821917808219,Domestic Longhair Mix,Outros
Outros,Dog,Neutered Male,0.15,Outros,White
Outros,Cat,Neutered Male,0.3,Domestic Medium Hair Mix,Brown Tabby/White
Outros,Dog,Intact Female,0.1,Chihuahua Shorthair Mix,Outros
Outros,Dog,Neutered Male,0.1,Boxer Mix,Outros
Outros,Dog,Intact Female,0.0041095890411,Labrador Retriever Mix,Outros
Outros,Cat,Neutered Male,0.00821917808219,Domestic Shorthair Mix,Brown Tabby/White
Coco,Dog,Spayed Female,0.25,Outros,Brown/White
Outros,Dog,Spayed Female,0.0164383561644,Outros,Tricolor
NA,Dog,Spayed Female,0.0205479452055,Pit Bull Mix,Outros
NA,Cat,Intact Male,0.00191780821918,Domestic Shorthair Mix,Outros
Outros,Dog,Neutered Male,0.15,Outros,Outros
NA,Dog,Intact Female,0.0041095890411,German Shepherd Mix,Outros
NA,Dog,Neutered Male,0.05,Pit Bull Mix,Black/White
Outros,Dog,Spayed Female,0.1,American Staffordshire Terrier Mix,White
NA,Dog,Intact Male,0.0123287671233,Beagle Mix,Tricolor
Outros,Cat,Neutered Male,0.00821917808219,Domestic Shorthair Mix,Brown Tabby
Outros,Dog,Neutered Male,0.0164383561644,Labrador Retriever Mix,Black/White
NA,Cat,Spayed Female,0.00821917808219,Domestic Shorthair Mix,Black
Outros,Cat,Neutered Male,0.0452054794521,Domestic Shorthair Mix,Brown Tabby/White
NA,Dog,Spayed Female,0.05,Outros,Tricolor
Lola,Cat,Spayed Female,0.05,Domestic Shorthair Mix,Orange Tabby
NA,Cat,Intact Male,0.05,Domestic Shorthair Mix,Black
Outros,Cat,Neutered Male,0.0123287671233,Domestic Medium Hair Mix,Orange Tabby
Rex,Dog,Neutered Male,0.00821917808219,Chihuahua Shorthair,Outros
Outros,Cat,Intact Female,0.15,Domestic Shorthair Mix,Outros
Outros,Dog,Intact Female,0.15,Rottweiler Mix,Outros
NA,Cat,Intact Female,0.0123287671233,Siamese Mix,Outros
Outros,Cat,Neutered Male,0.05,Domestic Shorthair Mix,Orange Tabby
NA,Cat,Intact Female,0.05,Domestic Shorthair Mix,Black
Outros,Dog,Neutered Male,0.15,Pit Bull Mix,Black/White
Outros,Cat,Neutered Male,0.00821917808219,Domestic Shorthair Mix,Brown Tabby/White
NA,Cat,Intact Female,0.15,Domestic Shorthair Mix,Black/White
Outros,Cat,Spayed Female,0.35,Domestic Shorthair Mix,Outros
NA,Dog,Spayed Female,0.0246575342466,Outros,Outros
Lucy,Dog,Spayed Female,0.6,Outros,Outros
Outros,Cat,Neutered Male,0.1,Domestic Shorthair Mix,Orange Tabby
Outros,Dog,Spayed Female,0.15,Outros,Outros
NA,Dog,Neutered Male,0.1,Dachshund Mix,Outros
Outros,Cat,Neutered Male,0.25,Domestic Shorthair Mix,Outros
NA,Cat,Intact Male,0.0041095890411,Domestic Shorthair Mix,Black
NA,Cat,Intact Female,0.00287671232877,Domestic Shorthair Mix,Outros
Outros,Dog,Spayed Female,0.0164383561644,Pointer Mix,Black/White
NA,Cat,Unknown,0.00383561643836,Domestic Shorthair Mix,Black/White
Outros,Dog,Neutered Male,0.1,Labrador Retriever Mix,Black
Outros,Dog,Neutered Male,0.1,Chihuahua Shorthair Mix,Outros
NA,Cat,Intact Male,0.0164383561644,Domestic Longhair Mix,Outros
Outros,Dog,Spayed Female,0.25,Outros,Black
Outros,Cat,Neutered Male,0.00821917808219,Domestic Shorthair Mix,Outros
NA,Cat,Spayed Female,0.00821917808219,Domestic Shorthair Mix,Outros
NA,Cat,Intact Male,0.0123287671233,Domestic Shorthair Mix,Outros
Outros,Cat,Spayed Female,0.3,Domestic Longhair Mix,Black
NA,Cat,Intact Female,0.05,Domestic Shorthair Mix,Brown Tabby
NA,Dog,Neutered Male,0.15,Chihuahua Shorthair Mix,White
Outros,Cat,Neutered Male,0.00821917808219,Domestic Shorthair Mix,Outros
Outros,Cat,Neutered Male,0.0287671232877,Domestic Longhair Mix,Outros
NA,Cat,Intact Male,0.00027397260274,Domestic Shorthair Mix,Black
Outros,Cat,Spayed Female,0.2,Domestic Shorthair Mix,Brown Tabby/White
Outros,Cat,Neutered Male,0.00821917808219,Domestic Longhair Mix,Black/White
NA,Cat,Intact Female,0.000958904109589,Domestic Shorthair Mix,Orange Tabby
NA,Dog,Unknown,0.00191780821918,Chihuahua Shorthair Mix,Outros
Chloe,Cat,Spayed Female,0.0164383561644,Domestic Shorthair Mix,Outros
Outros,Dog,Neutered Male,0.2,Outros,Outros
Outros,Dog,Neutered Male,0.00821917808219,Chihuahua Shorthair Mix,Tricolor
Outros,Cat,Intact Female,0.1,Domestic Shorthair Mix,Outros
Outros,Dog,Spayed Female,0.35,Labrador Retriever Mix,Outros
Lola,Dog,Spayed Female,0.0328767123288,Dachshund Mix,Tan/White
Outros,Cat,Neutered Male,0.1,Siamese Mix,Outros
NA,Dog,Neutered Male,0.05,Australian Shepherd Mix,Outros
Outros,Dog,Neutered Male,0.7,Chihuahua Shorthair Mix,Outros
Outros,Cat,Neutered Male,0.0164383561644,Domestic Shorthair Mix,Outros
Outros,Dog,Spayed Female,0.041095890411,Beagle Mix,Tan/White
NA,Cat,Intact Female,0.1,Siamese Mix,Outros
NA,Cat,Spayed Female,0.0164383561644,Domestic Shorthair Mix,Outros
Outros,Dog,Neutered Male,0.15,Miniature Poodle Mix,White
Outros,Dog,Intact Male,0.1,Pit Bull Mix,Brown/White
Outros,Cat,Neutered Male,0.0123287671233,Domestic Shorthair Mix,Brown Tabby
Daisy,Cat,Spayed Female,0.15,Outros,Outros
Toby,Dog,Neutered Male,0.3,Cairn Terrier Mix,Outros
NA,Dog,Intact Female,0.0287671232877,Labrador Retriever Mix,Black
Outros,Dog,Neutered Male,0.0164383561644,Outros,Outros
Chloe,Dog,Spayed Female,0.1,Outros,Black/White
NA,Dog,Intact Female,0.00383561643836,Chow Chow Mix,Outros
Outros,Dog,Neutered Male,0.0452054794521,Labrador Retriever Mix,Outros
Outros,Cat,Spayed Female,0.00821917808219,Domestic Shorthair Mix,Outros
NA,Cat,Intact Female,0.15,Domestic Shorthair Mix,Black/White
Outros,Dog,Neutered Male,0.00821917808219,Outros,Brown/White
Outros,Dog,Spayed Female,0.0328767123288,Boxer Mix,Outros
NA,Cat,Intact Male,0.1,Domestic Shorthair Mix,Brown Tabby/White
Lucy,Dog,Spayed Female,0.45,Outros,Tan/White
Chico,Dog,Neutered Male,0.0205479452055,Outros,Outros
Outros,Dog,Neutered Male,0.1,Labrador Retriever Mix,Black
Coco,Dog,Intact Female,0.0369863013699,Outros,Black
NA,Cat,Intact Male,0.00821917808219,Domestic Medium Hair Mix,Brown Tabby/White
NA,Cat,Neutered Male,0.05,Domestic Shorthair Mix,Black/White
Outros,Cat,Neutered Male,0.00821917808219,Domestic Shorthair Mix,Outros
Outros,Dog,Spayed Female,0.1,Outros,Outros
Outros,Dog,Intact Female,0.00821917808219,Outros,Outros
NA,Cat,Intact Female,0.0041095890411,Domestic Shorthair Mix,Outros
Outros,Dog,Intact Male,0.0041095890411,Anatol Shepherd Mix,Brown/White
Outros,Dog,Neutered Male,0.0205479452055,Plott Hound Mix,Outros
Outros,Cat,Intact Male,0.00821917808219,Domestic Shorthair Mix,Black
Outros,Cat,Intact Male,0.0041095890411,Domestic Shorthair Mix,Outros
Outros,Dog,Spayed Female,0.0246575342466,German Shepherd Mix,Outros
Outros,Dog,Neutered Male,0.4,German Shepherd/Labrador Retriever,Tricolor
Outros,Dog,Neutered Male,0.25,Chihuahua Shorthair Mix,Tan/White
Princess,Dog,Spayed Female,0.05,Miniature Poodle Mix,White
NA,Cat,Intact Male,0.00287671232877,Domestic Shorthair Mix,Brown Tabby
Outros,Dog,Neutered Male,0.4,Outros,Outros
Outros,Dog,Spayed Female,0.25,Pit Bull Mix,Outros
NA,Cat,Intact Female,0.05,Domestic Shorthair Mix,Orange Tabby
Cookie,Cat,Spayed Female,0.0246575342466,Domestic Shorthair Mix,Black/White
NA,Cat,Unknown,0.0123287671233,Domestic Shorthair Mix,Outros
Outros,Dog,Neutered Male,0.1,Chihuahua Shorthair/Dachshund,Tan/White
Outros,Dog,Spayed Female,0.2,Catahoula Mix,Outros
Outros,Dog,Neutered Male,0.2,Pit Bull Mix,Black/White
Outros,Cat,Neutered Male,0.0287671232877,Domestic Shorthair Mix,Brown Tabby
Outros,Cat,Neutered Male,0.3,Domestic Medium Hair Mix,Outros
Outros,Dog,Intact Male,0.05,Outros,Outros
Outros,Dog,Spayed Female,0.05,Labrador Retriever Mix,Outros
NA,Cat,Spayed Female,0.1,Outros,Outros
Outros,Dog,Neutered Male,0.00821917808219,Labrador Retriever,White
Outros,Dog,Neutered Male,0.1,Labrador Retriever Mix,Tan/White
Outros,Cat,Intact Male,0.00821917808219,Domestic Shorthair Mix,Black/White
Outros,Dog,Intact Female,0.0123287671233,Outros,Outros
NA,Dog,Spayed Female,0.0041095890411,Outros,Tricolor
Outros,Cat,Spayed Female,0.00821917808219,Domestic Medium Hair Mix,Outros
Outros,Dog,Spayed Female,0.0328767123288,Outros,Tricolor
NA,Cat,Intact Female,0.00287671232877,Domestic Shorthair Mix,Brown Tabby
Outros,Dog,Intact Male,0.0164383561644,Chihuahua Shorthair Mix,Outros
NA,Dog,Intact Female,0.45,Chihuahua Shorthair Mix,Outros
Outros,Cat,Neutered Male,0.00821917808219,Domestic Shorthair Mix,Brown Tabby
NA,Dog,Spayed Female,0.05,Chihuahua Shorthair Mix,Outros
Outros,Cat,Neutered Male,0.0164383561644,Domestic Shorthair Mix,Brown Tabby
Outros,Dog,Spayed Female,0.05,Outros,White
Outros,Dog,Intact Female,0.15,Outros,Black/White
Outros,Dog,Intact Female,0.041095890411,Labrador Retriever Mix,Black/White
Max,Dog,Neutered Male,0.25,German Shepherd Mix,Tan/White
NA,Cat,Spayed Female,0.1,Domestic Longhair Mix,Outros
Luna,Dog,Spayed Female,0.05,Siberian Husky Mix,Outros
Outros,Dog,Intact Male,0.05,Pit Bull Mix,Outros
Outros,Cat,Neutered Male,0.4,Domestic Medium Hair Mix,Brown Tabby
Outros,Cat,Spayed Female,0.00821917808219,Domestic Shorthair Mix,Orange Tabby
Outros,Cat,Spayed Female,0.05,Domestic Shorthair Mix,Outros
Daisy,Dog,Spayed Female,0.05,Chihuahua Longhair Mix,Tricolor
NA,Cat,Spayed Female,0.1,Domestic Medium Hair Mix,Outros
Lily,Dog,Spayed Female,0.35,Outros,White
Outros,Cat,Neutered Male,0.05,Domestic Shorthair Mix,Orange Tabby
Outros,Cat,Neutered Male,0.6,Domestic Shorthair Mix,Black/White
Outros,Cat,Intact Female,0.0041095890411,Domestic Shorthair Mix,Outros
Outros,Cat,Spayed Female,0.00821917808219,Domestic Shorthair Mix,Black
NA,Dog,Neutered Male,0.15,Chihuahua Shorthair Mix,Tan/White
Outros,Dog,Intact Female,0.0452054794521,Outros,Outros
Outros,Dog,Neutered Male,0.1,Chihuahua Longhair Mix,Outros
Outros,Cat,Intact Male,0.00821917808219,Domestic Shorthair,Outros
NA,Dog,Unknown,0.000958904109589,Labrador Retriever Mix,Black
Outros,Dog,Spayed Female,0.00821917808219,Outros,Outros
Outros,Dog,Neutered Male,0.05,Anatol Shepherd Mix,Brown/White
NA,Dog,Intact Female,0.1,Pit Bull Mix,Outros
Outros,Cat,Intact Male,0.0041095890411,Domestic Shorthair,Black/White
NA,Cat,Intact Male,0.00287671232877,Domestic Shorthair Mix,Brown Tabby
Outros,Cat,Neutered Male,0.75,Outros,Brown Tabby
Outros,Dog,Neutered Male,0.05,Cairn Terrier Mix,Outros
Lucy,Cat,Spayed Female,0.00821917808219,Domestic Longhair Mix,Brown Tabby
NA,Dog,Spayed Female,0.00821917808219,Labrador Retriever Mix,Black/White
Outros,Cat,Spayed Female,0.00821917808219,Domestic Shorthair Mix,Outros
Outros,Cat,Spayed Female,0.041095890411,Domestic Shorthair Mix,Outros
Outros,Dog,Neutered Male,0.6,Outros,Outros
NA,Dog,Spayed Female,0.0041095890411,Boxer Mix,Outros
Outros,Dog,Spayed Female,0.05,Outros,Outros
Outros,Cat,Spayed Female,0.00821917808219,Domestic Medium Hair Mix,Brown Tabby
Outros,Cat,Spayed Female,0.15,Domestic Longhair Mix,Outros
Outros,Cat,Spayed Female,0.0205479452055,Domestic Medium Hair Mix,Black/White
NA,Dog,Neutered Male,0.1,Outros,Outros
Cookie,Cat,Spayed Female,0.5,Domestic Shorthair Mix,Black/White
NA,Cat,Intact Female,0.00287671232877,Domestic Shorthair Mix,Outros
Outros,Dog,Spayed Female,0.5,Outros,Tan/White
NA,Cat,Intact Male,0.00191780821918,Domestic Shorthair Mix,Orange Tabby
Outros,Dog,Spayed Female,0.0123287671233,Outros,Outros
NA,Cat,Intact Female,0.05,Domestic Shorthair Mix,White
NA,Dog,Spayed Female,0.05,Siberian Husky Mix,Black/White
NA,Dog,Spayed Female,0.00821917808219,Labrador Retriever Mix,Outros
Outros,Cat,Intact Male,0.0123287671233,Domestic Shorthair Mix,Orange Tabby
NA,Cat,Unknown,0.0123287671233,Domestic Shorthair Mix,Outros
Outros,Dog,Intact Male,0.25,Siberian Husky Mix,Outros
NA,Cat,Intact Male,0.00191780821918,Domestic Shorthair Mix,Brown Tabby
Outros,Dog,Neutered Male,0.00821917808219,Border Collie Mix,Outros
Outros,Dog,Neutered Male,0.25,American Bulldog Mix,Outros
Outros,Dog,Intact Male,0.25,Pit Bull Mix,Black/White
Bella,Dog,Spayed Female,0.65,Labrador Retriever Mix,Outros
NA,Cat,Intact Female,0.1,Domestic Shorthair Mix,Brown Tabby
NA,Dog,Spayed Female,0.1,Outros,White
Outros,Cat,Spayed Female,0.00821917808219,Domestic Shorthair Mix,Brown Tabby/White
Outros,Dog,Intact Male,0.00821917808219,Outros,Outros
NA,Cat,Intact Male,0.0164383561644,Domestic Shorthair Mix,Brown Tabby/White
Outros,Dog,Neutered Male,0.1,Pit Bull Mix,Outros
Ruby,Dog,Spayed Female,0.15,Pit Bull Mix,Brown/White
Outros,Cat,Spayed Female,0.00821917808219,Domestic Shorthair Mix,Orange Tabby
NA,Dog,Neutered Male,0.00821917808219,Chihuahua Shorthair/Dachshund,Outros
Outros,Dog,Neutered Male,0.05,Pit Bull Mix,Outros
Outros,Cat,Spayed Female,0.65,Domestic Shorthair Mix,Outros
Outros,Dog,Spayed Female,0.1,Labrador Retriever Mix,Black
Outros,Cat,Spayed Female,0.05,Domestic Shorthair Mix,Brown Tabby
Outros,Dog,Neutered Male,0.25,German Shepherd Mix,Outros
Jake,Dog,Neutered Male,0.5,Outros,Outros
Outros,Dog,Neutered Male,0.4,Pit Bull Mix,Outros
NA,Cat,Intact Male,0.05,Domestic Shorthair Mix,Orange Tabby
Outros,Dog,Neutered Male,0.00821917808219,Outros,Outros
NA,Dog,Spayed Female,0.00821917808219,Outros,Outros
NA,Cat,Intact Male,0.0041095890411,Domestic Medium Hair Mix,Brown Tabby/White
Outros,Dog,Spayed Female,0.05,Staffordshire Mix,Black/White
NA,Cat,Intact Male,0.0041095890411,Domestic Shorthair Mix,Outros
Outros,Dog,Spayed Female,0.1,American Staffordshire Terrier Mix,Outros
NA,Dog,Spayed Female,0.05,Outros,White
Buddy,Dog,Neutered Male,0.5,Beagle Mix,Tricolor
Outros,Dog,Neutered Male,0.1,German Shepherd,Outros
NA,Cat,Intact Female,0.0328767123288,Domestic Shorthair Mix,Outros
NA,Cat,Intact Female,0.1,Domestic Shorthair Mix,Brown Tabby/White
Outros,Cat,Neutered Male,0.00821917808219,Domestic Shorthair Mix,Black
Buddy,Dog,Neutered Male,0.35,Pit Bull Mix,Outros
Outros,Dog,Spayed Female,0.0123287671233,Border Collie Mix,Outros
Outros,Dog,Neutered Male,0.1,German Shepherd Mix,Black/White
Outros,Cat,Intact Male,0.00041095890411,Domestic Shorthair Mix,Brown Tabby
Outros,Cat,Intact Male,0.0041095890411,Domestic Shorthair Mix,Brown Tabby
Outros,Dog,Neutered Male,0.00821917808219,Chihuahua Shorthair Mix,Outros
Outros,Dog,Spayed Female,0.4,Outros,Outros
Outros,Dog,Intact Male,0.05,Jack Russell Terrier Mix,Outros
Outros,Dog,Intact Male,0.00821917808219,Rottweiler Mix,Tricolor
Outros,Dog,Intact Male,0.1,Pit Bull Mix,Outros
Outros,Cat,Intact Male,0.0041095890411,Siamese Mix,Outros
Outros,Dog,Neutered Male,0.1,Pit Bull Mix,Outros
NA,Cat,Unknown,0.00013698630137,Domestic Shorthair Mix,Black/White
NA,Dog,Neutered Male,0.00821917808219,Yorkshire Terrier Mix,Outros
Outros,Cat,Spayed Female,0.0246575342466,Domestic Medium Hair Mix,Outros
Outros,Cat,Spayed Female,0.2,Domestic Longhair Mix,White
NA,Cat,Unknown,0.00191780821918,Domestic Shorthair Mix,Brown Tabby/White
NA,Cat,Intact Male,0.00027397260274,Domestic Shorthair,Black
Outros,Dog,Spayed Female,0.0205479452055,Australian Kelpie Mix,Black
Outros,Dog,Neutered Male,0.00821917808219,Labrador Retriever Mix,Black/White
Outros,Dog,Intact Female,0.0328767123288,Pit Bull Mix,Outros
Outros,Cat,Neutered Male,0.65,Domestic Longhair Mix,Brown Tabby/White
Outros,Dog,Spayed Female,0.05,German Shepherd Mix,Black/White
Outros,Dog,Spayed Female,0.05,Chihuahua Shorthair Mix,Outros
Outros,Dog,Spayed Female,0.05,Chihuahua Shorthair Mix,Outros
NA,Cat,Intact Male,0.000821917808219,Domestic Shorthair Mix,Black
Outros,Dog,Neutered Male,0.2,Outros,Black/White
Outros,Dog,Spayed Female,0.0041095890411,Labrador Retriever Mix,Black/White
Outros,Cat,Spayed Female,0.1,Domestic Shorthair Mix,Outros
Outros,Cat,Spayed Female,0.00821917808219,Domestic Shorthair,Outros
NA,Dog,Neutered Male,0.00821917808219,Chihuahua Shorthair Mix,Tan/White
NA,Cat,Intact Male,0.00027397260274,Domestic Shorthair Mix,Black/White
Outros,Dog,Spayed Female,0.15,Pit Bull Mix,Black/White
NA,Cat,Neutered Male,0.00821917808219,Domestic Shorthair Mix,Black/White
Outros,Cat,Neutered Male,0.4,Domestic Shorthair Mix,Black
NA,Dog,Intact Female,0.0123287671233,Outros,Black/White
NA,Cat,Intact Male,0.00191780821918,Domestic Shorthair Mix,Black
NA,Cat,Neutered Male,0.00821917808219,Domestic Shorthair Mix,Black/White
NA,Cat,Unknown,0.00041095890411,Domestic Shorthair Mix,Black
Outros,Dog,Neutered Male,0.05,Outros,Outros
Outros,Dog,Neutered Male,0.25,Outros,Outros
Jake,Dog,Neutered Male,0.05,Jack Russell Terrier Mix,Outros
Outros,Cat,Intact Female,0.0041095890411,Domestic Shorthair Mix,Brown Tabby
Outros,Dog,Neutered Male,0.05,Outros,Tan/White
Outros,Dog,Spayed Female,0.05,Pit Bull Mix,White
Toby,Cat,Neutered Male,0.05,Siamese Mix,Outros
NA,Cat,Unknown,0.00383561643836,Domestic Shorthair Mix,Outros
Outros,Cat,Neutered Male,0.00821917808219,Domestic Shorthair Mix,Brown Tabby
Outros,Dog,Neutered Male,0.05,Jack Russell Terrier Mix,White
NA,Cat,Unknown,0.00041095890411,Domestic Shorthair Mix,Black
Outros,Dog,Intact Male,0.05,Outros,Outros
NA,Dog,Spayed Female,0.00821917808219,Chihuahua Shorthair Mix,Brown/White
NA,Dog,Intact Female,0.0369863013699,Labrador Retriever Mix,Outros
Outros,Dog,Neutered Male,0.0041095890411,Outros,Outros
Charlie,Dog,Spayed Female,0.05,Outros,Outros
Outros,Cat,Spayed Female,0.55,Domestic Shorthair Mix,Outros
Outros,Cat,Spayed Female,0.25,Domestic Shorthair Mix,Brown Tabby
NA,Cat,Spayed Female,0.00821917808219,Domestic Shorthair Mix,Outros
Outros,Dog,Neutered Male,0.1,Outros,Outros
NA,Dog,Neutered Male,0.0041095890411,Plott Hound Mix,Outros
NA,Dog,Neutered Male,0.00821917808219,Outros,Black/White
NA,Cat,Neutered Male,0.00821917808219,Domestic Shorthair Mix,Outros
Outros,Dog,Spayed Female,0.05,Chihuahua Shorthair Mix,Outros
Outros,Dog,Neutered Male,0.1,Outros,Outros
NA,Dog,Spayed Female,0.0246575342466,Australian Kelpie Mix,Tan/White
Outros,Dog,Spayed Female,0.1,Outros,White
Outros,Dog,Neutered Male,0.1,Dachshund Mix,Brown/White
Outros,Dog,Intact Female,0.05,Pit Bull Mix,Outros
Outros,Dog,Spayed Female,0.25,Labrador Retriever Mix,White
Bella,Cat,Spayed Female,0.6,Outros,Brown Tabby
Outros,Cat,Neutered Male,0.0164383561644,Domestic Shorthair Mix,Outros
Outros,Dog,Intact Male,0.25,Pit Bull Mix,Outros
Outros,Dog,Neutered Male,0.1,Anatol Shepherd Mix,Outros
Outros,Dog,Spayed Female,0.05,Cairn Terrier Mix,Tan/White
NA,Cat,Intact Female,0.000958904109589,Domestic Shorthair Mix,Black
Outros,Dog,Neutered Male,0.1,Outros,Tan/White
NA,Cat,Intact Male,0.1,Domestic Shorthair Mix,Outros
NA,Cat,Intact Female,0.00287671232877,Domestic Medium Hair Mix,Brown Tabby
Outros,Dog,Neutered Male,0.35,Border Collie Mix,Black/White
Outros,Dog,Neutered Male,0.1,Pit Bull Mix,Outros
Outros,Cat,Spayed Female,0.1,Domestic Medium Hair Mix,White
Outros,Dog,Spayed Female,0.00821917808219,German Shepherd Mix,Outros
Outros,Cat,Spayed Female,0.00821917808219,Domestic Shorthair Mix,Outros
Outros,Cat,Spayed Female,0.0205479452055,Domestic Shorthair Mix,Outros
NA,Cat,Intact Female,0.00383561643836,Domestic Shorthair Mix,Outros
Outros,Dog,Spayed Female,0.0369863013699,Border Collie Mix,Outros
Outros,Dog,Neutered Male,0.1,Outros,Black/White
Outros,Cat,Spayed Female,0.00821917808219,Domestic Shorthair Mix,Orange Tabby
NA,Cat,Intact Male,0.0123287671233,Domestic Shorthair Mix,Brown Tabby/White
NA,Dog,Intact Male,0.05,Rat Terrier Mix,Outros
NA,Dog,Intact Male,0.00027397260274,Pit Bull Mix,Outros
Outros,Dog,Intact Male,0.0041095890411,Chihuahua Shorthair Mix,Brown/White
Lily,Dog,Spayed Female,0.1,Chihuahua Shorthair Mix,Outros
Outros,Cat,Neutered Male,0.15,Domestic Shorthair Mix,Outros
Outros,Dog,Unknown,0.0123287671233,Pit Bull Mix,Outros
NA,Dog,Spayed Female,0.05,Chihuahua Shorthair Mix,Outros
NA,Cat,Intact Female,0.00191780821918,Domestic Shorthair Mix,Brown Tabby
Ginger,Dog,Spayed Female,0.05,Pit Bull Mix,Outros
Outros,Cat,Spayed Female,0.2,Domestic Shorthair Mix,Outros
Outros,Cat,Spayed Female,0.0123287671233,Domestic Shorthair Mix,Outros
NA,Cat,Intact Male,0.05,Domestic Shorthair Mix,Outros
NA,Cat,Neutered Male,0.00821917808219,Domestic Shorthair Mix,Black
NA,Cat,Unknown,0.000958904109589,Domestic Shorthair Mix,Black
Outros,Dog,Neutered Male,0.3,Outros,Outros
NA,Dog,Neutered Male,0.00821917808219,Outros,Outros
NA,Cat,Intact Female,0.5,Domestic Longhair Mix,Outros
Diamond,Dog,Spayed Female,0.15,Pit Bull Mix,Black/White
